BPA ID,Collection Site,Country,State,Sample date,Latitude,Longitude,Elevation,Current Land Use,Ecological Zone,Vegetation Type,Australian Soil Type Classification,FAO Soil Type Classification,Vegatation Total Cover,Dominant Trees,Site Slope,Slope Aspect,Profile Position,Drainage,Environment Event,Fire History,Fire Intensity,Last Change in Land Use,Immediate previous Land Use,Crop Rotation 1,Crop Rotation 2,Crop Rotation 3,Crop Rotation 4,Crop Rotation 5,Agrochemical Additions,Tillage,Site Comments,Horizon,Moisture,Colour,Gravel,Texture,Course Sand,Fine Sand,Sand,Silt,Clay,Ammonium Nitrogen,Nitrate Nitrogen,Phosphoros Colwell,Potassium Colwell,Sulphur,Organic Carbon,Conductivity,CaCl2 pH,H2O pH,DTPA Cu,DTPA Fe,DTPA Mn,DTPA Zn,Exc Al,Exc Ca,Exc Mg,Exc K,Exc Na,Boron Hot CaCl2,Total N,Total C
102.100.100.13457,Antarctic,,,,-66.281861,110.525202,30,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,8.146409,16.683064,,,,,,,Wilderness area,,,,,,,,,0.0,25.4336749866,,16.8,,,,55.4,27.8,,,,9.5,,,0.92,0.0593,,6.12,,,,,,,,,,,,
102.100.100.13458,Antarctic,,,,-66.281859,110.525197,30,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,8.110061,17.272375,,,,,,,Wilderness area,,,,,,,,,0.0,26.038232042,,14.2,,,,56.3,29.5,,,,929.8,,,1.14,0.0801,,5.95,,,,,,,,,,,,
102.100.100.13459,Antarctic,,,,-66.281855,110.525191,30,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,8.065446,18.004028,,,,,,,Wilderness area,,,,,,,,,0.0,16.5829289453,,22.5,,,,58.0,19.6,,,,869.0,,,1.16,0.0641,,5.68,,,,,,,,,,,,
102.100.100.13460,Antarctic,,,,-66.281507,110.524507,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,5.750259,41.797539,,,,,,,Wilderness area,,,,,,,,,0.0,8.95842008209,,19.9,,,,63.5,16.5,,,,661.7,,,0.37,0.0893,,7.32,,,,,,,,,,,,
102.100.100.13461,Antarctic,,,,-66.282257,110.526497,35,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.027022,351.39743,,,,,,,Wilderness area,,,,,,,,,0.0,12.2950413141,,22.2,,,,60.2,17.6,,,,1072.9,,,0.32,0.0461,,6.22,,,,,,,,,,,,
102.100.100.13462,Antarctic,,,,-66.282257,110.526495,35,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.030495,351.326263,,,,,,,Wilderness area,,,,,,,,,0.0,18.5504890836,,20.2,,,,62.8,17.0,,,,1017.4,,,0.31,0.0573,,6.28,,,,,,,,,,,,
102.100.100.13463,Antarctic,,,,-66.282254,110.526478,35,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.056446,350.778564,,,,,,,Wilderness area,,,,,,,,,0.0,11.7117206983,,17.1,,,,64.8,18.1,,,,1077.0,,,0.44,0.057,,6.75,,,,,,,,,,,,
102.100.100.13464,Antarctic,,,,-66.282239,110.526398,35,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.179032,308.595001,,,,,,,Wilderness area,,,,,,,,,0.0,12.0130548563,,21.3,,,,60.6,18.1,,,,1167.5,,,0.37,0.0435,,6.87,,,,,,,,,,,,
102.100.100.13465,Antarctic,,,,-66.282216,110.526298,35,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.11835,155.104187,,,,,,,Wilderness area,,,,,,,,,0.0,15.5342220454,,27.1,,,,56.7,16.2,,,,1129.8,,,0.37,0.0257,,5.78,,,,,,,,,,,,
102.100.100.13466,Antarctic,,,,-66.282177,110.526109,34,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.06893,17.249395,,,,,,,Wilderness area,,,,,,,,,0.0,8.2646349811,,16.9,,,,62.5,20.6,,,,1341.2,,,0.32,0.0295,,5.19,,,,,,,,,,,,
102.100.100.13467,Antarctic,,,,-66.282041,110.525541,33,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,8.213741,340.949493,,,,,,,Wilderness area,,,,,,,,,0.0,7.68173670584,,18.2,,,,66.1,15.8,,,,582.4,,,0.27,0.0316,,6.36,,,,,,,,,,,,
102.100.100.13468,Antarctic,,,,-66.28187,110.525178,30,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,8.21923,17.632977,,,,,,,Wilderness area,,,,,,,,,0.0,23.8477771805,,18.8,,,,55.7,25.5,,,,826.1,,,1.16,0.105,,6.95,,,,,,,,,,,,
102.100.100.13469,Antarctic,,,,-66.28187,110.525176,30,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,8.212518,17.749399,,,,,,,Wilderness area,,,,,,,,,0.0,26.8497702087,,22.5,,,,50.6,26.9,,,,808.1,,,1.04,0.0591,,6.34,,,,,,,,,,,,
102.100.100.13470,Antarctic,,,,-66.281868,110.525173,30,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,8.192569,18.097498,,,,,,,Wilderness area,,,,,,,,,0.0,28.0030466417,,14.8,,,,51.9,33.3,,,,773.7,,,0.85,0.0603,,6.09,,,,,,,,,,,,
102.100.100.13471,Antarctic,,,,-66.281865,110.525168,30,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,8.159766,18.675119,,,,,,,Wilderness area,,,,,,,,,0.0,19.7320994151,,19.2,,,,52.8,28.0,,,,554.8,,,0.83,0.0573,,6.0,,,,,,,,,,,,
102.100.100.13472,Antarctic,,,,-66.281519,110.524477,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,5.600153,42.803574,,,,,,,Wilderness area,,,,,,,,,0.0,10.0483408277,,20.5,,,,60.8,18.7,,,,529.5,,,0.27,0.0964,,7.73,,,,,,,,,,,,
102.100.100.13473,Antarctic,,,,-66.472457,110.549557,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.000453,295.449982,,,,,,,Wilderness area,,,,,,,,,0.0,8.44778013679,,28.7,,,,66.7,4.6,,,,15.4,,,0.18,0.0305,,6.5,,,,,,,,,,,,
102.100.100.13474,Antarctic,,,,-66.472456,110.549555,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.991335,295.496368,,,,,,,Wilderness area,,,,,,,,,0.0,8.76594578338,,24.8,,,,69.9,5.3,,,,15.6,,,0.19,0.0361,,6.66,,,,,,,,,,,,
102.100.100.13475,Antarctic,,,,-66.472455,110.54955,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.964002,295.634216,,,,,,,Wilderness area,,,,,,,,,0.0,10.2426819466,,19.1,,,,75.0,5.9,,,,17.7,,,0.17,0.035,,6.56,,,,,,,,,,,,
102.100.100.13476,Antarctic,,,,-66.472453,110.549541,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.918598,295.859131,,,,,,,Wilderness area,,,,,,,,,0.0,8.48293835514,,19.7,,,,74.5,5.8,,,,17.2,,,0.12,0.0408,,6.39,,,,,,,,,,,,
102.100.100.13477,Antarctic,,,,-66.472437,110.549461,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.611018,299.848877,,,,,,,Wilderness area,,,,,,,,,0.0,6.48377608449,,25.0,,,,70.9,4.1,,,,13.1,,,0.13,0.0617,,6.55,,,,,,,,,,,,
102.100.100.13478,Antarctic,,,,-66.472419,110.549353,39,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.187356,304.89325,,,,,,,Wilderness area,,,,,,,,,0.0,3.37769718694,,25.8,,,,72.3,1.9,,,,13.8,,,0.06,0.0309,,6.4,,,,,,,,,,,,
102.100.100.13479,Antarctic,,,,-66.472383,110.549155,39,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.586852,316.584625,,,,,,,Wilderness area,,,,,,,,,0.0,6.85388318405,,17.6,,,,78.2,4.2,,,,19.9,,,0.21,0.02746,,6.26,,,,,,,,,,,,
102.100.100.13480,Antarctic,,,,-66.47228,110.548546,38,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.926483,245.330215,,,,,,,Wilderness area,,,,,,,,,0.0,5.84920174583,,36.6,,,,61.8,1.5,,,,8.4,,,0.13,0.0538,,6.52,,,,,,,,,,,,
102.100.100.13481,Antarctic,,,,-66.472102,110.547559,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.16505,80.558807,,,,,,,Wilderness area,,,,,,,,,0.0,9.59509604191,,29.7,,,,57.6,12.7,,,,11.4,,,0.11,0.0431,,6.19,,,,,,,,,,,,
102.100.100.13482,Antarctic,,,,-66.472102,110.547558,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.162835,80.583054,,,,,,,Wilderness area,,,,,,,,,0.0,10.3176078993,,5.6,,,,53.7,40.8,,,,14.0,,,0.05,0.0563,,6.35,,,,,,,,,,,,
102.100.100.13483,Antarctic,,,,-66.4721,110.547553,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.155981,80.656357,,,,,,,Wilderness area,,,,,,,,,0.0,9.63955954595,,14.7,,,,57.6,27.8,,,,19.3,,,0.015,0.0544,,6.5,,,,,,,,,,,,
102.100.100.13484,Antarctic,,,,-66.472098,110.547545,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.151807,80.92688,,,,,,,Wilderness area,,,,,,,,,0.0,7.78758644487,,37.3,,,,57.5,5.2,,,,11.5,,,0.24,0.0576,,6.48,,,,,,,,,,,,
102.100.100.13485,Antarctic,,,,-66.472081,110.547463,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.115878,81.515961,,,,,,,Wilderness area,,,,,,,,,0.0,8.50208085175,,17.3,,,,77.9,4.8,,,,3.5,,,0.24,0.0823,,6.5,,,,,,,,,,,,
102.100.100.13486,Antarctic,,,,-66.472062,110.547363,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.024175,81.914505,,,,,,,Wilderness area,,,,,,,,,0.0,6.64849031925,,33.2,,,,64.1,2.7,,,,7.5,,,0.09,0.0451,,6.57,,,,,,,,,,,,
102.100.100.13487,Antarctic,,,,-66.472023,110.54716,41,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.664628,82.69651,,,,,,,Wilderness area,,,,,,,,,0.0,2.04726094157,,23.8,,,,74.7,1.4,,,,18.6,,,0.15,0.0366,,6.05,,,,,,,,,,,,
102.100.100.13488,Antarctic,,,,-66.471915,110.546551,42,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.813477,105.354042,,,,,,,Wilderness area,,,,,,,,,0.0,5.63660918753,,17.6,,,,75.2,7.2,,,,3.5,,,0.015,0.0493,,6.27,,,,,,,,,,,,
102.100.100.13489,Antarctic,,,,-66.47173,110.545514,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.322643,121.2351,,,,,,,Wilderness area,,,,,,,,,0.0,16.9043758491,,25.8,,,,70.3,3.9,,,,16.6,,,0.26,0.035,,6.47,,,,,,,,,,,,
102.100.100.13490,Antarctic,,,,-66.471729,110.545512,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.321913,121.010872,,,,,,,Wilderness area,,,,,,,,,0.0,17.2467561895,,16.5,,,,78.1,5.3,,,,13.7,,,0.21,0.0305,,6.54,,,,,,,,,,,,
102.100.100.13491,Antarctic,,,,-66.471728,110.545506,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.326398,120.442757,,,,,,,Wilderness area,,,,,,,,,0.0,11.0221913956,,18.6,,,,77.6,3.8,,,,3.5,,,0.16,0.0408,,6.51,,,,,,,,,,,,
102.100.100.13492,Antarctic,,,,-66.471726,110.545496,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.361586,119.87854,,,,,,,Wilderness area,,,,,,,,,0.0,10.4764329357,,29.3,,,,66.3,4.4,,,,8.8,,,0.13,0.036,,6.3,,,,,,,,,,,,
102.100.100.13493,Antarctic,,,,-66.471712,110.545414,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.598638,113.628212,,,,,,,Wilderness area,,,,,,,,,0.0,11.4459179369,,14.2,,,,51.9,33.9,,,,59.7,,,0.04,0.0836,,6.57,,,,,,,,,,,,
102.100.100.13494,Antarctic,,,,-66.471693,110.545311,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.783789,101.475479,,,,,,,Wilderness area,,,,,,,,,0.0,16.2184068971,,36.0,,,,60.0,3.9,,,,21.8,,,0.31,0.02992,,6.37,,,,,,,,,,,,
102.100.100.13495,Antarctic,,,,-66.471657,110.545106,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.206745,82.602959,,,,,,,Wilderness area,,,,,,,,,0.0,13.6913875518,,13.6,,,,69.4,17.0,,,,22.7,,,0.19,0.0182,,6.38,,,,,,,,,,,,
102.100.100.13496,Antarctic,,,,-66.471547,110.544492,44,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.719966,80.209854,,,,,,,Wilderness area,,,,,,,,,0.0,12.7838560123,,11.7,,,,59.0,29.3,,,,11.6,,,0.08,0.02626,,6.61,,,,,,,,,,,,
102.100.100.13497,Antarctic,,,,-66.471364,110.543468,45,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.238691,102.501122,,,,,,,Wilderness area,,,,,,,,,0.0,14.0639146458,,11.9,,,,63.0,25.1,,,,11.9,,,0.12,0.02651,,6.42,,,,,,,,,,,,
102.100.100.13498,Antarctic,,,,-66.472445,110.549596,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.202099,293.573273,,,,,,,Wilderness area,,,,,,,,,0.0,10.3920115683,,24.2,,,,57.8,18.0,,,,24.6,,,0.48,0.0362,,6.58,,,,,,,,,,,,
102.100.100.13499,Antarctic,,,,-66.472445,110.549594,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.190756,293.625885,,,,,,,Wilderness area,,,,,,,,,0.0,8.43202525641,,24.8,,,,67.8,7.4,,,,21.3,,,0.42,0.0383,,6.48,,,,,,,,,,,,
102.100.100.13500,Antarctic,,,,-66.472443,110.549587,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.1568,293.781128,,,,,,,Wilderness area,,,,,,,,,0.0,9.17625738575,,15.1,,,,76.0,8.8,,,,18.9,,,0.34,0.0504,,6.64,,,,,,,,,,,,
102.100.100.13501,Antarctic,,,,-66.47244,110.549575,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.100432,294.031189,,,,,,,Wilderness area,,,,,,,,,0.0,9.97138463186,,10.4,,,,81.7,7.9,,,,12.7,,,0.21,0.02956,,6.6,,,,,,,,,,,,
102.100.100.13502,Antarctic,,,,-66.472424,110.549487,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.715118,297.426331,,,,,,,Wilderness area,,,,,,,,,0.0,4.95563037312,,38.0,,,,59.1,2.9,,,,17.4,,,0.27,0.0432,,6.34,,,,,,,,,,,,
102.100.100.13503,Antarctic,,,,-66.472405,110.549389,39,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.326503,301.618134,,,,,,,Wilderness area,,,,,,,,,0.0,2.99058075789,,30.3,,,,63.9,5.8,,,,4.3,,,0.05,0.0473,,6.81,,,,,,,,,,,,
102.100.100.13504,Antarctic,,,,-66.47237,110.549184,39,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.675799,308.718048,,,,,,,Wilderness area,,,,,,,,,0.0,10.7623141539,,19.0,,,,71.7,9.3,,,,24.8,,,0.49,0.0328,,6.31,,,,,,,,,,,,
102.100.100.13505,Antarctic,,,,-66.472259,110.548562,38,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.895005,231.974197,,,,,,,Wilderness area,,,,,,,,,0.0,8.15587864755,,17.7,,,,79.7,2.6,,,,3.5,,,0.28,0.0557,,6.52,,,,,,,,,,,,
102.100.100.13506,Antarctic,,,,-66.472082,110.547589,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.028112,86.060364,,,,,,,Wilderness area,,,,,,,,,0.0,7.44598397178,,19.2,,,,78.0,2.7,,,,3.5,,,0.19,0.061,,6.26,,,,,,,,,,,,
102.100.100.13507,Antarctic,,,,-66.472081,110.547588,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.027915,86.102158,,,,,,,Wilderness area,,,,,,,,,0.0,8.3779898559,,18.1,,,,78.3,3.6,,,,3.5,,,0.15,0.0504,,6.62,,,,,,,,,,,,
102.100.100.13508,Antarctic,,,,-66.47208,110.547583,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.027219,86.228226,,,,,,,Wilderness area,,,,,,,,,0.0,8.0327260584,,20.2,,,,74.1,5.8,,,,3.5,,,0.09,0.0374,,6.67,,,,,,,,,,,,
102.100.100.13509,Antarctic,,,,-66.472077,110.547575,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.02571,86.440483,,,,,,,Wilderness area,,,,,,,,,0.0,7.57412356174,,16.5,,,,62.6,21.0,,,,3.5,,,0.06,0.0774,,6.25,,,,,,,,,,,,
102.100.100.13510,Antarctic,,,,-66.472055,110.547517,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.966694,89.426476,,,,,,,Wilderness area,,,,,,,,,0.0,7.4114863445,,31.5,,,,65.1,3.4,,,,6.9,,,0.21,0.0497,,6.46,,,,,,,,,,,,
102.100.100.13511,Antarctic,,,,-66.472039,110.547398,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.877255,88.426521,,,,,,,Wilderness area,,,,,,,,,0.0,4.80748849322,,39.7,,,,58.2,2.0,,,,7.1,,,0.17,0.0425,,6.42,,,,,,,,,,,,
102.100.100.13512,Antarctic,,,,-66.472001,110.5472,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.585024,89.764282,,,,,,,Wilderness area,,,,,,,,,0.0,3.25511419581,,31.6,,,,66.6,1.8,,,,9.3,,,0.15,0.0339,,6.22,,,,,,,,,,,,
102.100.100.13513,Antarctic,,,,-66.471898,110.546591,42,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.965847,111.749977,,,,,,,Wilderness area,,,,,,,,,0.0,5.38631700553,,20.4,,,,71.4,8.2,,,,3.5,,,0.04,0.0992,,6.71,,,,,,,,,,,,
102.100.100.13514,Antarctic,,,,-66.471712,110.545527,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.334698,131.888672,,,,,,,Wilderness area,,,,,,,,,0.0,13.318008934,,22.6,,,,62.5,14.8,,,,9.0,,,0.07,0.01638,,6.55,,,,,,,,,,,,
102.100.100.13515,Antarctic,,,,-66.471711,110.545525,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.332776,131.682404,,,,,,,Wilderness area,,,,,,,,,0.0,12.8648748197,,17.7,,,,46.0,36.4,,,,10.9,,,0.015,0.02199,,6.76,,,,,,,,,,,,
102.100.100.13516,Antarctic,,,,-66.47171,110.545519,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.326696,131.072754,,,,,,,Wilderness area,,,,,,,,,0.0,10.7914436364,,10.9,,,,58.4,30.7,,,,8.8,,,0.015,0.0378,,6.65,,,,,,,,,,,,
102.100.100.13517,Antarctic,,,,-66.471708,110.545508,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.315495,130.075851,,,,,,,Wilderness area,,,,,,,,,0.0,13.7441501472,,15.9,,,,68.6,15.5,,,,15.1,,,0.12,0.02147,,6.75,,,,,,,,,,,,
102.100.100.13518,Antarctic,,,,-66.471694,110.545426,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.508492,121.989693,,,,,,,Wilderness area,,,,,,,,,0.0,14.1119822211,,17.7,,,,76.6,5.7,,,,13.2,,,0.27,0.02332,,6.29,,,,,,,,,,,,
102.100.100.13519,Antarctic,,,,-66.471676,110.545323,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.642885,107.613113,,,,,,,Wilderness area,,,,,,,,,0.0,11.3818978983,,16.2,,,,62.7,21.1,,,,3.5,,,0.06,0.01139,,6.8,,,,,,,,,,,,
102.100.100.13520,Antarctic,,,,-66.47164,110.545118,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.998939,85.841873,,,,,,,Wilderness area,,,,,,,,,0.0,11.339566472,,14.0,,,,55.6,30.3,,,,44.4,,,0.4,0.02175,,6.01,,,,,,,,,,,,
102.100.100.13521,Antarctic,,,,-66.471532,110.544501,44,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.744096,82.087265,,,,,,,Wilderness area,,,,,,,,,0.0,9.85693246371,,17.6,,,,72.5,9.9,,,,8.1,,,0.15,0.02577,,6.76,,,,,,,,,,,,
102.100.100.13522,Antarctic,,,,-66.471352,110.543474,45,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.188316,107.824722,,,,,,,Wilderness area,,,,,,,,,0.0,11.252886062,,16.0,,,,77.2,6.8,,,,3.5,,,0.13,0.0274,,5.83,,,,,,,,,,,,
102.100.100.13523,Antarctic,,,,-66.472425,110.549607,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.263942,292.345001,,,,,,,Wilderness area,,,,,,,,,0.0,7.33785269329,,23.3,,,,68.9,7.8,,,,14.7,,,0.24,0.0356,,6.72,,,,,,,,,,,,
102.100.100.13524,Antarctic,,,,-66.472424,110.549605,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.254253,292.387695,,,,,,,Wilderness area,,,,,,,,,0.0,8.29743916984,,15.6,,,,74.6,9.8,,,,14.5,,,0.18,0.0437,,6.52,,,,,,,,,,,,
102.100.100.13525,Antarctic,,,,-66.472423,110.549599,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.225235,292.514069,,,,,,,Wilderness area,,,,,,,,,0.0,7.70070831179,,17.6,,,,72.0,10.3,,,,9.9,,,0.07,0.0563,,6.37,,,,,,,,,,,,
102.100.100.13526,Antarctic,,,,-66.47242,110.54959,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.177025,292.719025,,,,,,,Wilderness area,,,,,,,,,0.0,7.26314888599,,18.5,,,,74.2,7.2,,,,11.8,,,0.11,0.0276,,6.7,,,,,,,,,,,,
102.100.100.13527,Antarctic,,,,-66.472404,110.549508,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.805418,295.031982,,,,,,,Wilderness area,,,,,,,,,0.0,5.9810014805,,19.9,,,,76.0,4.1,,,,12.5,,,0.18,0.0493,,6.56,,,,,,,,,,,,
102.100.100.13528,Antarctic,,,,-66.472387,110.549409,39,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.404851,299.077332,,,,,,,Wilderness area,,,,,,,,,0.0,6.35143564974,,17.4,,,,78.2,4.3,,,,7.3,,,0.1,0.0589,,6.57,,,,,,,,,,,,
102.100.100.13529,Antarctic,,,,-66.472354,110.549198,39,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.852921,289.256683,,,,,,,Wilderness area,,,,,,,,,0.0,4.2670580547,,19.2,,,,77.4,3.4,,,,19.8,,,0.14,0.0364,,6.42,,,,,,,,,,,,
102.100.100.13530,Antarctic,,,,-66.472251,110.548574,39,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.30471,225.746216,,,,,,,Wilderness area,,,,,,,,,0.0,12.2398282519,,14.7,,,,83.5,1.8,,,,9.0,,,0.18,0.092,,5.98,,,,,,,,,,,,
102.100.100.13531,Antarctic,,,,-66.472065,110.547639,39,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.917735,91.256355,,,,,,,Wilderness area,,,,,,,,,0.0,10.0391522256,,11.1,,,,83.2,5.6,,,,12.8,,,0.27,0.0584,,6.6,,,,,,,,,,,,
102.100.100.13532,Antarctic,,,,-66.472065,110.547637,39,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.91782,91.28878,,,,,,,Wilderness area,,,,,,,,,0.0,10.2945606134,,9.6,,,,83.0,7.4,,,,15.0,,,0.29,0.0485,,6.65,,,,,,,,,,,,
102.100.100.13533,Antarctic,,,,-66.472064,110.54763,39,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.917918,91.387062,,,,,,,Wilderness area,,,,,,,,,0.0,8.28006834505,,19.3,,,,75.8,5.0,,,,8.2,,,0.18,0.0548,,6.78,,,,,,,,,,,,
102.100.100.13534,Antarctic,,,,-66.472061,110.547619,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.917549,91.554199,,,,,,,Wilderness area,,,,,,,,,0.0,9.29282838272,,13.5,,,,80.2,6.3,,,,11.9,,,0.22,0.0681,,6.9,,,,,,,,,,,,
102.100.100.13535,Antarctic,,,,-66.472044,110.547536,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.902297,92.538536,,,,,,,Wilderness area,,,,,,,,,0.0,6.58248965506,,23.5,,,,74.4,2.2,,,,8.1,,,0.25,0.0527,,6.61,,,,,,,,,,,,
102.100.100.13536,Antarctic,,,,-66.472025,110.547439,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.798568,93.144844,,,,,,,Wilderness area,,,,,,,,,0.0,7.09372824687,,20.7,,,,76.7,2.6,,,,9.5,,,0.4,0.059,,6.43,,,,,,,,,,,,
102.100.100.13537,Antarctic,,,,-66.471989,110.547239,40,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.598479,94.74308,,,,,,,Wilderness area,,,,,,,,,0.0,5.22734854944,,23.9,,,,73.8,2.3,,,,17.7,,,0.37,0.036,,6.42,,,,,,,,,,,,
102.100.100.13538,Antarctic,,,,-66.471883,110.546618,41,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.094148,116.966362,,,,,,,Wilderness area,,,,,,,,,0.0,5.71951569977,,32.1,,,,65.5,2.4,,,,3.5,,,0.17,0.02672,,6.78,,,,,,,,,,,,
102.100.100.13539,Antarctic,,,,-66.471694,110.545534,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.35348,141.223221,,,,,,,Wilderness area,,,,,,,,,0.0,14.445286214,,21.8,,,,70.3,7.9,,,,10.2,,,0.16,0.01447,,6.3,,,,,,,,,,,,
102.100.100.13540,Antarctic,,,,-66.471693,110.545532,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.350293,141.042557,,,,,,,Wilderness area,,,,,,,,,0.0,13.963606236,,19.6,,,,65.6,14.8,,,,13.7,,,0.22,0.01796,,6.31,,,,,,,,,,,,
102.100.100.13541,Antarctic,,,,-66.471692,110.545526,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.340405,140.502472,,,,,,,Wilderness area,,,,,,,,,0.0,14.2070800443,,13.3,,,,56.8,29.8,,,,9.2,,,0.015,0.02528,,6.29,,,,,,,,,,,,
